261905	1
262	2
2628	1
263	2
2630	1
264	9
265	4
2650	1
266	2
267	1
268	1
269	1
27	37
270	4
271	2
272	3
2721	1
273	3
2737	1
274	1
2747	2
275	2
276	1
277	2
2776	1
278	3
28	36
280	1
281	3
282	3
283	2
2849	1
285	1
286	2
287	1
288	2
289	1
2894598	1
29	20
290	2
291	4
292	1
293	4
294	3
2946	1
296	6
297	3
298	2
3	289
30	24
300	1
301	3
302	1
303	4
304	1
305	2
306	3
3061	1
307	1
308	2
3085	1
31	16
310	5
311	3
312	2
313	1
3136	1
314	2
315	2
316	3
3168	1
319	1
3193	1
32	22
320	3
322	2
323	3
325	1
3255	1
326	1
3267935	1
327	2
328	1
329	3
33	24
331	1
332	1
333	2
334	2
3340292275574	1
335	4
336	2
3365	1
337	3
3387	1
339	5
34	26
340	2
341	5
342	1
343	2
344	1
345	2
346	2
3471	1
3478261	1
348	2
349	1
35	27
351	2
353	1
353394446659	1
354	2
355	1
356	3
357	4
3571	1
359	1
36	17
361	2
362	3
363	1
364	1
365	1
366	2
367	2
368	1
369	2
37	19
371	1
372	4
373	1
374	2
3740	1
375	1
376	1
3777	1
378	2
3788	1
379	4
38	18
381	1
382	2
3827	1
383	1
385	2
386	3
389	1
39	21
3903	1
3907091	1
391	2
392	3
3925	1
393	1
394	2
3949419	1
395	1
3953	1
397	1
3974	1
398	2
399	1
3999	1
4	220
40	10
400	4
4002	1
401	2
402	1
403	2
404	1
405	3
4056	1
4060	1
4060529	1
4079	1
408	1
4088	1
409	1
41	23
411	1
412	2
4170	1
418	2
42	19
420	1
421	2
422	1
423	2
424	2
425	2
426	2
427	1
428	2
429	2
43	13
4301	1
431	2
432	1
4323	1
433	2
434	1
436	2
439	1
44	27
442	1
443	2
4445069	1
448	2
449	1
4497	1
45	20
450035945363	1
451	1
452	1
453	1
4532	1
457	2
4585	1
4587	1
459	1
46	22
460	2
465	1
467	2
468	1
47	19
473	1
474	2
475	1
476	1
477	1
48	17
480	2
481	1
485	2
487	1
489	2
4897	1
49	13
491	1
495	2
496	1
4963914	1
498	3
4989	1
4994861253854059609	1
5	199
50	12
5003	1
504	1
5040431	1
508	1
509	1
51	15
511	3
513	3
5169	1
518	1
52	12
520	1
521	1
522	1
523	1
526	1
5261	1
5262	1
527	1
528	1
529	2
53	17
531	1
532	2
534	1
5356	1
5363128	1
538	1
54	18
540	1
5404	1
541	2
547	1
549	2
5490375802017	1
55	18
550	1
551	1
551592	1
553	1
554	2
556	1
5563	1
557	1
558	1
56	22
5614	1
5615	1
5635	1
565	1
57	27
570	2
5713451	1
57142857142857	1
573	1
5778	1
5779	1
58	11
5803	1
582	1
5827144	1
584	1
5848	1
589	1
5897436	1
59	16
590	4
592	1
5959618	1
6	178
60	10
6036	1
6039	1
609	1
61	10
610	1
613	1
615	1
616	1
6180	1
6191	1
62	8
620	1
624	1
625	1
626	1
628	1
6290	1
63	16
631	1
634	1
636	2
637	1
638	2
64	12
6432	1
6439011	1
644	1
6476	1
65	8
651	1
652	1
653	1
6538164996144949884	1
655	1
6564752	1
658	1
6597	1
66	12
667	1
67	14
670	3
675	1
6761	1
68	14
682	1
683	3
684	2
6843	1
6846361	1
685	1
686	1
6869	1
69	9
692	2
695	1
699	1
7	164
70	12
7017059	1
703	1
705	1
706	2
707	1
71	11
7176	1
7199335	1
72	8
720	1
7240	1
728	2
73	16
7300	1
739	1
74	15
746	1
749	1
75	8
751	1
751677852349	1
752	2
7527	1
7538	1
7548258	1
76	6
7607	1
764	1
765	1
77	7
770	1
772	2
774	1
7784	1
78	9
782	2
79	8
7935216	1
7988008	1
8	121
80	11
800	1
802	1
805	1
81	11
811	1
812	1
8148148	1
8159	1
82	7
825	1
83	6
830	1
833	1
834	1
8345	1
837	1
839	1
84	7
842	1
85	8
852	1
853	1
857	1
86	7
865	1
87	9
8707	1
8709677	1
876	1
88	13
8839	1
884	1
8845	1
8879114	1
8883643	1
89	7
894	1
9	129
90	9
9048704	1
9059	1
9077118	1
91	7
910	1
9119	1
915	1
92	8
9206	1
9224	1
9263	1
929	1
93	7
94	6
95	6
956	1
9594	1
96	6
961	1
969	1
97	5
9706	1
9737331	1
98	9
989	1
99	8
